filename,image_path,label_path_xml,label_path,image_size,bbox_count,tables
00195.PNG,data/images/00195.PNG,data/labels/00195.xml,data/labels/00195.txt,"<PandasArray>
[600, 812, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '21'), ('ymin', '133'), ('xmax', '579'), ('ymax', '525')]))])]
Length: 1, dtype: object"
00196.PNG,data/images/00196.PNG,data/labels/00196.xml,data/labels/00196.txt,"<PandasArray>
[583, 710, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '17'), ('ymin', '282'), ('xmax', '569'), ('ymax', '704')]))])]
Length: 1, dtype: object"
00197.PNG,data/images/00197.PNG,data/labels/00197.xml,data/labels/00197.txt,"<PandasArray>
[583, 710, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '15'), ('ymin', '282'), ('xmax', '569'), ('ymax', '703')]))])]
Length: 1, dtype: object"
00198.PNG,data/images/00198.PNG,data/labels/00198.xml,data/labels/00198.txt,"<PandasArray>
[455, 445, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '21'), ('ymin', '287'), ('xmax', '438'), ('ymax', '341')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '290'), ('ymin', '174'), ('xmax', '430'), ('ymax', '248')]))])]
Length: 2, dtype: object"
00199.PNG,data/images/00199.PNG,data/labels/00199.xml,data/labels/00199.txt,"<PandasArray>
[641, 431, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '117'), ('ymin', '204'), ('xmax', '599'), ('ymax', '400')]))])]
Length: 1, dtype: object"
00200.PNG,data/images/00200.PNG,data/labels/00200.xml,data/labels/00200.txt,"<PandasArray>
[764, 1024, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '26'), ('ymin', '408'), ('xmax', '744'), ('ymax', '697')]))])]
Length: 1, dtype: object"
00201.PNG,data/images/00201.PNG,data/labels/00201.xml,data/labels/00201.txt,"<PandasArray>
[704, 484, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '5'), ('ymin', '145'), ('xmax', '699'), ('ymax', '302')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '4'), ('ymin', '327'), ('xmax', '699'), ('ymax', '481')]))])]
Length: 2, dtype: object"
00202.PNG,data/images/00202.PNG,data/labels/00202.xml,data/labels/00202.txt,"<PandasArray>
[1007, 739, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '53'), ('ymin', '303'), ('xmax', '953'), ('ymax', '646')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '538'), ('ymin', '75'), ('xmax', '911'), ('ymax', '237')]))])]
Length: 2, dtype: object"
00203.PNG,data/images/00203.PNG,data/labels/00203.xml,data/labels/00203.txt,"<PandasArray>
[2550, 3300, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '1012'), ('ymin', '785'), ('xmax', '2382'), ('ymax', '2300')]))])]
Length: 1, dtype: object"
00204.PNG,data/images/00204.PNG,data/labels/00204.xml,data/labels/00204.txt,"<PandasArray>
[1000, 887, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '668'), ('ymin', '42'), ('xmax', '954'), ('ymax', '155')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '74'), ('ymin', '322'), ('xmax', '943'), ('ymax', '737')]))])]
Length: 2, dtype: object"
00205.PNG,data/images/00205.PNG,data/labels/00205.xml,data/labels/00205.txt,"<PandasArray>
[1241, 1064, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '64'), ('ymin', '740'), ('xmax', '1176'), ('ymax', '877')]))])]
Length: 1, dtype: object"
00206.PNG,data/images/00206.PNG,data/labels/00206.xml,data/labels/00206.txt,"<PandasArray>
[736, 1049, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '30'), ('ymin', '480'), ('xmax', '709'), ('ymax', '934')]))])]
Length: 1, dtype: object"
00207.PNG,data/images/00207.PNG,data/labels/00207.xml,data/labels/00207.txt,"<PandasArray>
[637, 899, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '9'), ('ymin', '346'), ('xmax', '629'), ('ymax', '648')]))])]
Length: 1, dtype: object"
00208.PNG,data/images/00208.PNG,data/labels/00208.xml,data/labels/00208.txt,"<PandasArray>
[595, 842, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '9'), ('ymin', '347'), ('xmax', '582'), ('ymax', '683')]))])]
Length: 1, dtype: object"
00209.PNG,data/images/00209.PNG,data/labels/00209.xml,data/labels/00209.txt,"<PandasArray>
[1444, 1240, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '1'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '91'), ('ymin', '841'), ('xmax', '1376'), ('ymax', '1240')]))])]
Length: 1, dtype: object"
00210.PNG,data/images/00210.PNG,data/labels/00210.xml,data/labels/00210.txt,"<PandasArray>
[1700, 2200, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '31'), ('ymin', '879'), ('xmax', '1678'), ('ymax', '2003')]))])]
Length: 1, dtype: object"
00211.PNG,data/images/00211.PNG,data/labels/00211.xml,data/labels/00211.txt,"<PandasArray>
[623, 879, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '23'), ('ymin', '334'), ('xmax', '599'), ('ymax', '734')]))])]
Length: 1, dtype: object"
00212.PNG,data/images/00212.PNG,data/labels/00212.xml,data/labels/00212.txt,"<PandasArray>
[1195, 866, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '36'), ('ymin', '308'), ('xmax', '1164'), ('ymax', '592')]))])]
Length: 1, dtype: object"
00213.PNG,data/images/00213.PNG,data/labels/00213.xml,data/labels/00213.txt,"<PandasArray>
[464, 600, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '66'), ('ymin', '153'), ('xmax', '393'), ('ymax', '405')]))])]
Length: 1, dtype: object"
00214.PNG,data/images/00214.PNG,data/labels/00214.xml,data/labels/00214.txt,"<PandasArray>
[600, 450, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '217'), ('ymin', '180'), ('xmax', '409'), ('ymax', '289')]))])]
Length: 1, dtype: object"
00215.PNG,data/images/00215.PNG,data/labels/00215.xml,data/labels/00215.txt,"<PandasArray>
[780, 1009, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '72'), ('ymin', '420'), ('xmax', '721'), ('ymax', '821')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '83'), ('ymin', '297'), ('xmax', '350'), ('ymax', '358')]))])]
Length: 2, dtype: object"
00216.PNG,data/images/00216.PNG,data/labels/00216.xml,data/labels/00216.txt,"<PandasArray>
[2085, 3221, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '55'), ('ymin', '985'), ('xmax', '2050'), ('ymax', '1730')]))])]
Length: 1, dtype: object"
00217.PNG,data/images/00217.PNG,data/labels/00217.xml,data/labels/00217.txt,"<PandasArray>
[1496, 1303, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '143'), ('ymin', '609'), ('xmax', '1371'), ('ymax', '1197')]))])]
Length: 1, dtype: object"
00218.PNG,data/images/00218.PNG,data/labels/00218.xml,data/labels/00218.txt,"<PandasArray>
[700, 857, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '26'), ('ymin', '302'), ('xmax', '678'), ('ymax', '589')]))])]
Length: 1, dtype: object"
00219.PNG,data/images/00219.PNG,data/labels/00219.xml,data/labels/00219.txt,"<PandasArray>
[301, 241, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '8'), ('ymin', '111'), ('xmax', '293'), ('ymax', '150')]))])]
Length: 1, dtype: object"
00220.PNG,data/images/00220.PNG,data/labels/00220.xml,data/labels/00220.txt,"<PandasArray>
[900, 1155, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '296'), ('ymin', '459'), ('xmax', '747'), ('ymax', '931')]))])]
Length: 1, dtype: object"
00221.PNG,data/images/00221.PNG,data/labels/00221.xml,data/labels/00221.txt,"<PandasArray>
[780, 844, 3]
Length: 3, dtype: int32",4,"<PandasArray>
[ OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '23'), ('ymin', '433'), ('xmax', '741'), ('ymax', '609')]))]),
  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '25'), ('ymin', '268'), ('xmax', '336'), ('ymax', '374')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '432'), ('ymin', '147'), ('xmax', '685'), ('ymax', '194')]))]),
  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '17'), ('ymin', '146'), ('xmax', '393'), ('ymax', '206')]))])]
Length: 4, dtype: object"
00222.PNG,data/images/00222.PNG,data/labels/00222.xml,data/labels/00222.txt,"<PandasArray>
[1500, 1126, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '29'), ('ymin', '445'), ('xmax', '1476'), ('ymax', '628')]))])]
Length: 1, dtype: object"
00223.PNG,data/images/00223.PNG,data/labels/00223.xml,data/labels/00223.txt,"<PandasArray>
[777, 1121, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '52'), ('ymin', '350'), ('xmax', '774'), ('ymax', '914')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '47'), ('ymin', '918'), ('xmax', '767'), ('ymax', '1031')]))])]
Length: 2, dtype: object"
00224.PNG,data/images/00224.PNG,data/labels/00224.xml,data/labels/00224.txt,"<PandasArray>
[620, 350, 3]
Length: 3, dtype: int32",3,"<PandasArray>
[ OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '13'), ('ymin', '182'), ('xmax', '566'), ('ymax', '258')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '380'), ('ymin', '293'), ('xmax', '568'), ('ymax', '343')]))]),
   OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '419'), ('ymin', '43'), ('xmax', '613'), ('ymax', '85')]))])]
Length: 3, dtype: object"
00225.PNG,data/images/00225.PNG,data/labels/00225.xml,data/labels/00225.txt,"<PandasArray>
[301, 241, 1]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '8'), ('ymin', '128'), ('xmax', '293'), ('ymax', '203')]))])]
Length: 1, dtype: object"
00226.PNG,data/images/00226.PNG,data/labels/00226.xml,data/labels/00226.txt,"<PandasArray>
[1234, 1660, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '363'), ('ymin', '553'), ('xmax', '889'), ('ymax', '735')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '361'), ('ymin', '943'), ('xmax', '1163'), ('ymax', '1127')]))])]
Length: 2, dtype: object"
00227.PNG,data/images/00227.PNG,data/labels/00227.xml,data/labels/00227.txt,"<PandasArray>
[458, 635, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '10'), ('ymin', '310'), ('xmax', '446'), ('ymax', '490')]))])]
Length: 1, dtype: object"
00228.PNG,data/images/00228.PNG,data/labels/00228.xml,data/labels/00228.txt,"<PandasArray>
[873, 791, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '62'), ('ymin', '429'), ('xmax', '813'), ('ymax', '697')]))])]
Length: 1, dtype: object"
00229.PNG,data/images/00229.PNG,data/labels/00229.xml,data/labels/00229.txt,"<PandasArray>
[694, 898, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '53'), ('ymin', '292'), ('xmax', '639'), ('ymax', '665')]))])]
Length: 1, dtype: object"
00230.PNG,data/images/00230.PNG,data/labels/00230.xml,data/labels/00230.txt,"<PandasArray>
[680, 884, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '64'), ('ymin', '347'), ('xmax', '605'), ('ymax', '805')]))])]
Length: 1, dtype: object"
00231.PNG,data/images/00231.PNG,data/labels/00231.xml,data/labels/00231.txt,"<PandasArray>
[610, 868, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '4'), ('ymin', '376'), ('xmax', '592'), ('ymax', '581')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '8'), ('ymin', '612'), ('xmax', '591'), ('ymax', '666')]))])]
Length: 2, dtype: object"
00232.PNG,data/images/00232.PNG,data/labels/00232.xml,data/labels/00232.txt,"<PandasArray>
[763, 900, 3]
Length: 3, dtype: int32",3,"<PandasArray>
[ OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '17'), ('ymin', '410'), ('xmax', '747'), ('ymax', '560')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '383'), ('ymin', '560'), ('xmax', '749'), ('ymax', '660')]))]),
  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '384'), ('ymin', '47'), ('xmax', '595'), ('ymax', '138')]))])]
Length: 3, dtype: object"
00233.PNG,data/images/00233.PNG,data/labels/00233.xml,data/labels/00233.txt,"<PandasArray>
[650, 841, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '19'), ('ymin', '325'), ('xmax', '633'), ('ymax', '642')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '417'), ('ymin', '651'), ('xmax', '637'), ('ymax', '734')]))])]
Length: 2, dtype: object"
00234.PNG,data/images/00234.PNG,data/labels/00234.xml,data/labels/00234.txt,"<PandasArray>
[650, 841, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '20'), ('ymin', '323'), ('xmax', '629'), ('ymax', '643')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '419'), ('ymin', '646'), ('xmax', '632'), ('ymax', '737')]))])]
Length: 2, dtype: object"
00235.PNG,data/images/00235.PNG,data/labels/00235.xml,data/labels/00235.txt,"<PandasArray>
[677, 783, 3]
Length: 3, dtype: int32",5,"<PandasArray>
[ OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '15'), ('ymin', '345'), ('xmax', '665'), ('ymax', '453')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '274'), ('ymin', '455'), ('xmax', '664'), ('ymax', '503')]))]),
  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '10'), ('ymin', '462'), ('xmax', '182'), ('ymax', '528')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '257'), ('ymin', '509'), ('xmax', '664'), ('ymax', '610')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '424'), ('ymin', '141'), ('xmax', '672'), ('ymax', '229')]))])]
Length: 5, dtype: object"
00236.PNG,data/images/00236.PNG,data/labels/00236.xml,data/labels/00236.txt,"<PandasArray>
[1113, 1218, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '50'), ('ymin', '740'), ('xmax', '1020'), ('ymax', '1131')]))])]
Length: 1, dtype: object"
00237.PNG,data/images/00237.PNG,data/labels/00237.xml,data/labels/00237.txt,"<PandasArray>
[1744, 1602, 3]
Length: 3, dtype: int32",3,"<PandasArray>
[   OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '99'), ('ymin', '481'), ('xmax', '1626'), ('ymax', '898')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '102'), ('ymin', '1271'), ('xmax', '1497'), ('ymax', '1454')]))]),
   OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '970'), ('ymin', '205'), ('xmax', '1406'), ('ymax', '386')]))])]
Length: 3, dtype: object"
00238.PNG,data/images/00238.PNG,data/labels/00238.xml,data/labels/00238.txt,"<PandasArray>
[786, 461, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '1'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '27'), ('ymin', '378'), ('xmax', '772'), ('ymax', '461')]))])]
Length: 1, dtype: object"
00239.PNG,data/images/00239.PNG,data/labels/00239.xml,data/labels/00239.txt,"<PandasArray>
[768, 994, 3]
Length: 3, dtype: int32",1,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '59'), ('ymin', '598'), ('xmax', '715'), ('ymax', '825')]))])]
Length: 1, dtype: object"
00240.PNG,data/images/00240.PNG,data/labels/00240.xml,data/labels/00240.txt,"<PandasArray>
[640, 667, 3]
Length: 3, dtype: int32",3,"<PandasArray>
[ OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '39'), ('ymin', '345'), ('xmax', '587'), ('ymax', '469')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '436'), ('ymin', '476'), ('xmax', '594'), ('ymax', '585')]))]),
  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '38'), ('ymin', '510'), ('xmax', '264'), ('ymax', '578')]))])]
Length: 3, dtype: object"
00241.PNG,data/images/00241.PNG,data/labels/00241.xml,data/labels/00241.txt,"<PandasArray>
[1340, 1948, 1]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '23'), ('ymin', '718'), ('xmax', '1335'), ('ymax', '994')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '1'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '35'), ('ymin', '1379'), ('xmax', '1340'), ('ymax', '1509')]))])]
Length: 2, dtype: object"
00242.PNG,data/images/00242.PNG,data/labels/00242.xml,data/labels/00242.txt,"<PandasArray>
[423, 599, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '5'), ('ymin', '217'), ('xmax', '417'), ('ymax', '404')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '251'), ('ymin', '405'), ('xmax', '416'), ('ymax', '499')]))])]
Length: 2, dtype: object"
00243.PNG,data/images/00243.PNG,data/labels/00243.xml,data/labels/00243.txt,"<PandasArray>
[900, 900, 3]
Length: 3, dtype: int32",2,"<PandasArray>
[OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '81'), ('ymin', '371'), ('xmax', '828'), ('ymax', '851')]))]), OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '553'), ('ymin', '184'), ('xmax', '826'), ('ymax', '274')]))])]
Length: 2, dtype: object"
00244.PNG,data/images/00244.PNG,data/labels/00244.xml,data/labels/00244.txt,"<PandasArray>
[1654, 1166, 3]
Length: 3, dtype: int32",4,"<PandasArray>
[  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '39'), ('ymin', '375'), ('xmax', '1616'), ('ymax', '552')]))]),
    OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '32'), ('ymin', '537'), ('xmax', '443'), ('ymax', '705')]))]),
  OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '704'), ('ymin', '550'), ('xmax', '1629'), ('ymax', '686')]))]),
 OrderedDict([('name', 'Table'), ('pose', 'Unspecified'), ('truncated', '0'), ('difficult', '0'), ('bndbox', OrderedDict([('xmin', '1132'), ('ymin', '195'), ('xmax', '1627'), ('ymax', '302')]))])]
Length: 4, dtype: object"
